attribute_set,categories,sku,name,meta_title,meta_description,url_key,url_path,product_country,price,weight,short_description,meta_keyword,qty,manufacturer,articul_magazin,units,packing,is_in_stock
Default,Аксесуари подарункові конверт для грошей,Z-00014560,"ЛВ-01-144 Подарунок від щирого серця! (за 10шт) жіночий","ЛВ-01-144 Подарунок від щирого серця! (за 10шт) жіночий","ЛВ-01-144 Подарунок від щирого серця! (за 10шт) жіночий",Z-00014560,Z-00014560.html,,25.00,,"ЛВ-01-144 Подарунок від щирого серця! (за 10шт) жіночий",,100,АПЕЛЬСИН,ЛВ-01-144,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015013,"ЛВ-01-145 З Днем Народження! (за 10шт) дитячий","ЛВ-01-145 З Днем Народження! (за 10шт) дитячий","ЛВ-01-145 З Днем Народження! (за 10шт) дитячий",Z-00015013,Z-00015013.html,,25.00,,"ЛВ-01-145 З Днем Народження! (за 10шт) дитячий",,100,АПЕЛЬСИН,ЛВ-01-145,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014561,"ЛВ-01-146 З Днем Народження! (за 10шт) чоловічий","ЛВ-01-146 З Днем Народження! (за 10шт) чоловічий","ЛВ-01-146 З Днем Народження! (за 10шт) чоловічий",Z-00014561,Z-00014561.html,,25.00,,"ЛВ-01-146 З Днем Народження! (за 10шт) чоловічий",,100,АПЕЛЬСИН,ЛВ-01-146,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015015,"ЛВ-01-147 З Днем Народження! (дитячий) (за 10шт) для маленької дівчинки","ЛВ-01-147 З Днем Народження! (дитячий) (за 10шт) для маленької дівчинки","ЛВ-01-147 З Днем Народження! (дитячий) (за 10шт) для маленької дівчинки",Z-00015015,Z-00015015.html,,25.00,,"ЛВ-01-147 З Днем Народження! (дитячий) (за 10шт) для маленької дівчинки",,100,АПЕЛЬСИН,ЛВ-01-147,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014562,"ЛВ-01-148 З Ювілеєм! (за 10шт) нейтр. квіти","ЛВ-01-148 З Ювілеєм! (за 10шт) нейтр. квіти","ЛВ-01-148 З Ювілеєм! (за 10шт) нейтр. квіти",Z-00014562,Z-00014562.html,,25.00,,"ЛВ-01-148 З Ювілеєм! (за 10шт) нейтр. квіти",,100,АПЕЛЬСИН,ЛВ-01-148,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014563,"ЛВ-01-149 З Ювілеєм! (за 10шт) нейтр. квіти","ЛВ-01-149 З Ювілеєм! (за 10шт) нейтр. квіти","ЛВ-01-149 З Ювілеєм! (за 10шт) нейтр. квіти",Z-00014563,Z-00014563.html,,25.00,,"ЛВ-01-149 З Ювілеєм! (за 10шт) нейтр. квіти",,100,АПЕЛЬСИН,ЛВ-01-149,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014753,"ЛВ-01-150 Красивого Життя! (за 10шт) нейтр.","ЛВ-01-150 Красивого Життя! (за 10шт) нейтр.","ЛВ-01-150 Красивого Життя! (за 10шт) нейтр.",Z-00014753,Z-00014753.html,,25.00,,"ЛВ-01-150 Красивого Життя! (за 10шт) нейтр.",,100,АПЕЛЬСИН,ЛВ-01-150,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015019,"ЛВ-01-151 Mastercard/Visa (за 10шт)","ЛВ-01-151 Mastercard/Visa (за 10шт)","ЛВ-01-151 Mastercard/Visa (за 10шт)",Z-00015019,Z-00015019.html,,25.00,,"ЛВ-01-151 Mastercard/Visa (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-151,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015020,"ЛВ-01-152 Подарункова стрічка (за 10шт) нейтр.","ЛВ-01-152 Подарункова стрічка (за 10шт) нейтр.","ЛВ-01-152 Подарункова стрічка (за 10шт) нейтр.",Z-00015020,Z-00015020.html,,25.00,,"ЛВ-01-152 Подарункова стрічка (за 10шт) нейтр.",,100,АПЕЛЬСИН,ЛВ-01-152,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014565,"ЛВ-01-153 З Днем Народження! (за 10шт) молодіжний для хлопця","ЛВ-01-153 З Днем Народження! (за 10шт) молодіжний для хлопця","ЛВ-01-153 З Днем Народження! (за 10шт) молодіжний для хлопця",Z-00014565,Z-00014565.html,,25.00,,"ЛВ-01-153 З Днем Народження! (за 10шт) молодіжний для хлопця",,100,АПЕЛЬСИН,ЛВ-01-153,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014754,"ЛВ-01-154 З Днем Народження! (за 10шт) квіти","ЛВ-01-154 З Днем Народження! (за 10шт) квіти","ЛВ-01-154 З Днем Народження! (за 10шт) квіти",Z-00014754,Z-00014754.html,,25.00,,"ЛВ-01-154 З Днем Народження! (за 10шт) квіти",,100,АПЕЛЬСИН,ЛВ-01-154,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015016,"ЛВ-01-155 З Днем Народження! (для дівчат) (за 10шт)","ЛВ-01-155 З Днем Народження! (для дівчат) (за 10шт)","ЛВ-01-155 З Днем Народження! (для дівчат) (за 10шт)",Z-00015016,Z-00015016.html,,25.00,,"ЛВ-01-155 З Днем Народження! (для дівчат) (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-155,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014752,"ЛВ-01-156 Зі Святом! (за 10шт) нейтр.","ЛВ-01-156 Зі Святом! (за 10шт) нейтр.","ЛВ-01-156 Зі Святом! (за 10шт) нейтр.",Z-00014752,Z-00014752.html,,25.00,,"ЛВ-01-156 Зі Святом! (за 10шт) нейтр.",,100,АПЕЛЬСИН,ЛВ-01-156,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014751,"ЛВ-01-157 Вітаю! (за 10шт) нейтр.","ЛВ-01-157 Вітаю! (за 10шт) нейтр.","ЛВ-01-157 Вітаю! (за 10шт) нейтр.",Z-00014751,Z-00014751.html,,25.00,,"ЛВ-01-157 Вітаю! (за 10шт) нейтр.",,100,АПЕЛЬСИН,ЛВ-01-157,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015021,"ЛВ-01-158 Безвозмездно! (за 10шт) дитячий","ЛВ-01-158 Безвозмездно! (за 10шт) дитячий","ЛВ-01-158 Безвозмездно! (за 10шт) дитячий",Z-00015021,Z-00015021.html,,25.00,,"ЛВ-01-158 Безвозмездно! (за 10шт) дитячий",,100,АПЕЛЬСИН,ЛВ-01-158,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014566,"ЛВ-01-159 Ось конверт, а в ньому... (за 10шт) нейтр.","ЛВ-01-159 Ось конверт, а в ньому... (за 10шт) нейтр.","ЛВ-01-159 Ось конверт, а в ньому... (за 10шт) нейтр.",Z-00014566,Z-00014566.html,,25.00,,"ЛВ-01-159 Ось конверт, а в ньому... (за 10шт) нейтр.",,100,АПЕЛЬСИН,ЛВ-01-159,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014534,"ЛВ-01-161 Поздоровляємо! (за 10шт) квіти жіночий","ЛВ-01-161 Поздоровляємо! (за 10шт) квіти жіночий","ЛВ-01-161 Поздоровляємо! (за 10шт) квіти жіночий",Z-00014534,Z-00014534.html,,25.00,,"ЛВ-01-161 Поздоровляємо! (за 10шт) квіти жіночий",,100,АПЕЛЬСИН,ЛВ-01-161,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00015018,"ЛВ-01-162 Зі Святом! (за 10шт) нейтр. квіти","ЛВ-01-162 Зі Святом! (за 10шт) нейтр. квіти","ЛВ-01-162 Зі Святом! (за 10шт) нейтр. квіти",Z-00015018,Z-00015018.html,,25.00,,"ЛВ-01-162 Зі Святом! (за 10шт) нейтр. квіти",,100,АПЕЛЬСИН,ЛВ-01-162,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014579,"ЛВ-01-164 Happy Birtday! (для дівчат) (за 10шт)","ЛВ-01-164 Happy Birtday! (для дівчат) (за 10шт)","ЛВ-01-164 Happy Birtday! (для дівчат) (за 10шт)",Z-00014579,Z-00014579.html,,25.00,,"ЛВ-01-164 Happy Birtday! (для дівчат) (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-164,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014580,"ЛВ-01-165 З Днем Весілля! (за 10шт)","ЛВ-01-165 З Днем Весілля! (за 10шт)","ЛВ-01-165 З Днем Весілля! (за 10шт)",Z-00014580,Z-00014580.html,,25.00,,"ЛВ-01-165 З Днем Весілля! (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-165,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014581,"ЛВ-01-166-1 З Днем Народження! (за 10шт) чоловічий","ЛВ-01-166-1 З Днем Народження! (за 10шт) чоловічий","ЛВ-01-166-1 З Днем Народження! (за 10шт) чоловічий",Z-00014581,Z-00014581.html,,25.00,,"ЛВ-01-166-1 З Днем Народження! (за 10шт) чоловічий",,100,АПЕЛЬСИН,ЛВ-01-166-1,шт,10,1
Default,Аксесуари подарункові конверт для грошей,0000002048,"ЛВ-01-166-2 Троянди (за 10шт)","ЛВ-01-166-2 Троянди (за 10шт)","ЛВ-01-166-2 Троянди (за 10шт)",0000002048,0000002048.html,,25.00,,"ЛВ-01-166-2 Троянди (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-166-2,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014539,"ЛВ-01-167 Вітаємо! (за 10шт) чоловічий","ЛВ-01-167 Вітаємо! (за 10шт) чоловічий","ЛВ-01-167 Вітаємо! (за 10шт) чоловічий",Z-00014539,Z-00014539.html,,25.00,,"ЛВ-01-167 Вітаємо! (за 10шт) чоловічий",,100,АПЕЛЬСИН,ЛВ-01-167,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014586,"ЛВ-01-168 В День Весілля! (за 10шт)","ЛВ-01-168 В День Весілля! (за 10шт)","ЛВ-01-168 В День Весілля! (за 10шт)",Z-00014586,Z-00014586.html,,25.00,,"ЛВ-01-168 В День Весілля! (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-168,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014587,"ЛВ-01-169 В День Весілля! (за 10шт)","ЛВ-01-169 В День Весілля! (за 10шт)","ЛВ-01-169 В День Весілля! (за 10шт)",Z-00014587,Z-00014587.html,,25.00,,"ЛВ-01-169 В День Весілля! (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-169,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00001645,"ЛВ-01-170 Вітаємо Молодят! (за 10шт)","ЛВ-01-170 Вітаємо Молодят! (за 10шт)","ЛВ-01-170 Вітаємо Молодят! (за 10шт)",Z-00001645,Z-00001645.html,,25.00,,"ЛВ-01-170 Вітаємо Молодят! (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-170,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014588,"ЛВ-01-171 Вітаємо! (за 10шт) нейтр. квіти","ЛВ-01-171 Вітаємо! (за 10шт) нейтр. квіти","ЛВ-01-171 Вітаємо! (за 10шт) нейтр. квіти",Z-00014588,Z-00014588.html,,25.00,,"ЛВ-01-171 Вітаємо! (за 10шт) нейтр. квіти",,100,АПЕЛЬСИН,ЛВ-01-171,шт,10,1
Default,Аксесуари подарункові конверт для грошей,0000001900,"ЛВ-01-172 Найгарнішій (за 10шт)","ЛВ-01-172 Найгарнішій (за 10шт)","ЛВ-01-172 Найгарнішій (за 10шт)",0000001900,0000001900.html,,25.00,,"ЛВ-01-172 Найгарнішій (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-172,шт,10,1
Default,Аксесуари подарункові конверт для грошей,0000002035,"ЛВ-01-173 Квіти (за 10шт)","ЛВ-01-173 Квіти (за 10шт)","ЛВ-01-173 Квіти (за 10шт)",0000002035,0000002035.html,,25.00,,"ЛВ-01-173 Квіти (за 10шт)",,100,АПЕЛЬСИН,ЛВ-01-173,шт,10,1
Default,Аксесуари подарункові конверт для грошей,Z-00014589,"ЛВ-01-174 Вітаю! (за 10шт) жіночий","ЛВ-01-174 Вітаю! (за 10шт) жіночий","ЛВ-01-174 Вітаю! (за 10шт) жіночий",Z-00014589,Z-00014589.html,,25.00,,"ЛВ-01-174 Вітаю! (за 10шт) жіночий",,100,АПЕЛЬСИН,ЛВ-01-174,шт,10,1
